5.97505e-05,8.78262e-05
1.71022,0.362591
2.59596,1.78813
3.74293,2.66758
5.07231,2.86207
5.9255,3.18663
5.49878,2.95463
6.3447,1.66053
7.69444,2.00032
9.20677,1.49981
9.99989,0.000102409
0.534331,1.36836
1.33002,1.49855
2.52058,1.63041
3.90045,1.6179
5.19486,1.82939
6.27806,1.9768
7.07725,3.06182
6.2775,2.61214
7.68216,2.33268
8.29992,1.00802
8.38694,0.729702
0.563164,2.70104
1.60002,2.63211
2.79784,2.95392
4.12299,2.1228
4.91,2.93045
5.58753,3.1791
6.862,3.28552
7.0422,1.7719
7.76167,2.6177
8.79507,2.38337
8.10742,2.28294
0.765659,3.85966
1.73948,3.64636
3.08086,3.21844
3.56096,2.45129
4.0473,3.90538
5.57847,4.29976
6.872,3.5361
6.09162,3.09641
7.27964,3.13541
8.01789,3.75247
8.05223,3.68031
1.26512,4.94974
2.15801,4.25396
3.37919,3.97228
4.66896,3.62358
4.53387,3.7659
5.65985,3.7263
7.00339,4.05715
7.31678,4.50385
6.43279,4.30323
6.97924,4.48786
8.00352,5.18649
2.26488,5.63364
2.80205,5.2943
3.7242,5.05221
4.08174,5.09227
4.97112,5.1165
5.70833,4.91907
5.92198,5.38181
6.80792,5.44242
6.53408,5.79719
6.61438,5.60196
7.88008,4.83918
4.15154,5.5447
3.78097,6.92607
2.74623,6.18702
3.36059,5.89105
4.01181,4.80321
4.60794,4.79942
4.92863,6.31258
5.29306,5.40376
6.1468,6.8269
7.79941,6.54221
7.32384,5.75031
2.84929,6.30187
3.88891,6.86295
2.68172,6.35493
4.25986,6.32489
3.67633,6.00581
4.56263,6.02623
5.86859,6.16034
6.57842,5.97689
6.90364,5.90408
6.82941,6.9686
7.81696,7.37038
2.29026,7.52137
2.65397,7.75224
2.87555,7.47406
3.77961,7.6131
3.15709,6.79904
4.44148,7.14568
5.65464,7.1576
6.77518,7.2723
7.95183,6.99243
7.99702,7.27528
7.4692,8.377
1.46071,8.99344
1.40719,8.45625
2.72141,8.85743
4.17168,7.77214
2.88089,7.34768
4.38526,7.40177
5.64422,6.4374
7.01457,6.79216
8.13257,7.81549
8.25902,8.7979
8.81851,8.85272
0.00013982,9.9999
1.31439,9.15005
2.6467,8.22866
3.82983,8.2409
3.03247,7.12781
4.25483,6.75149
5.61909,7.05286
6.85945,7.34854
8.30121,7.61227
9.41002,8.69098
9.99991,9.9999
